id_etudiant,matricule,nom,prenom,sexe,date_naissance,telephone,email,adresse,ville,region,pays,date_creation
8b0a17ee-8bad-4bd2-91e8-dfdf23798a5b,ETU04716,Benoit,Jeannine,Masculin,2004-01-15,+221779319760,suzanne72@example.net,"565, avenue de Grégoire
10308 Sainte Nicolasnec",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:18.551686
4e9cafdc-5a7c-483d-951d-238346ef4b97,ETU04717,Jacob,Henri,0,2000-01-08,,edupre@example.org,"983, chemin Étienne Paul
71520 Dupont",Bakel,Tambacounda,Sénégal,2026-07-30 16:21:18.551757
a53dfd8e-2e79-4386-ad44-e257680b2b87,ETU04718,Imbert,Thomas,M,1997-10-09,763609026,nthierry@example.net,"rue Auguste Muller
05259 Saint Thierry",Bakel,Tambacounda,Sénégal,2026-07-30 16:21:18.551823
67ee0c71-af88-416c-9023-72bc7bd8890e,ETU04719,Valentin,Jacques,,2027-07-30,+221772434677,aimeeleduc@example.net,"avenue de Perrin
79660 Ledoux",Salémata,Kédougou,Sénégal,2026-07-30 16:21:18.551876
dcefd078-53f1-448e-ad32-05722b9221df,ETU04720,Bernard,Frédérique,,2002-05-30,+221771835905,le-gallalex@example.org,"19, chemin Giraud
87596 Sainte Valentine",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:18.551971
08521489-34a5-4423-b944-4d34ec7b911b,ETU04721,Petitjean,Nath,Femme,2005-11-19,+221785240287,francoiseremy@example.net,"42, rue Boutin
15664 Saint Théophile-sur-Mer",Ourossogui,Matam,Sénégal,2026-07-30 16:21:18.552048
d6658cb8-4062-4510-ba1b-6e143ecf0530,ETU04722,Masson,Alexandre,Homme,2004-06-18,705617109,emmanuelledevaux@example.com,"8, rue Alex Lesage
28570 Delmasdan",Goudomp,Tambacounda,Sénégal,2026-07-30 16:21:18.552114
674c025b-6d88-4ec8-94a4-576409f040d2,ETU04723,Philippe,Mathilde,0,1996-12-25,705632556,augustinwagner@example.com,"539, rue Antoine Dumas
03286 Aubry-sur-Collin",Gossas,Fatick,Sénégal,2026-07-30 16:21:18.552180
2559379b-8162-40de-8d6d-d94e7b98a9b9,ETU04724,Garnier,Isabelle,Femme,1997-04-21,00221772888561,elodie45@example.net,"450, rue de Becker
45807 Saint Sophieboeuf",Bounkiling,Sédhiou,Sénégal,2026-07-30 16:21:18.552244
2fa4a6a7-d880-487f-9e86-debec11f0ec1,ETU04725,Roy,Margaret,Homme,2003-11-12,704353745,jroy@example.net,"boulevard Descamps
95118 Didier-sur-Barbier",Kanel,Matam,Sénégal,2026-07-30 16:21:18.552303
55859157-001f-4d4e-91e3-b79963927eb3,ETU04726,Turpin,Valentine,1,2027-07-30,00221777597741,ericsimon@example.org,"9, rue Sébastien Mace
02245 Pierre",Linguère,Louga,Sénégal,2026-07-30 16:21:18.552357
e3955a6a-a7ec-475b-8866-b704af78532d,ETU04727,Paris,Patricia,Femme,2000-05-18,702631666,wcolas@example.com,"96, rue Salmon
24952 Dupré-sur-Durand",Sangalkam,Dakar,Sénégal,2026-07-30 16:21:18.552421
c29bae8d-305e-4758-809e-e6a1547cd02e,ETU04728,Navarro,Alfred,,1996-09-15,+221782869703,guyotgerard@example.net,"66, boulevard Gabriel Ferrand
03899 Charles",Diamniadio,Dakar,Sénégal,2026-07-30 16:21:18.552486
3d58ff29-289e-4096-a4f8-eaa3d75f8ce0,ETU04729,Julien,Margot,1,2000-02-06,770269040,emile25@example.org,"21, boulevard de Maurice
89531 Arnaudboeuf",Gossas,Fatick,Sénégal,2026-07-30 16:21:18.552551
5419813d-f231-4109-93a7-5115dcf422a7,ETU04730,Barbe,Guy,0,2005-07-13,771978151,etiennechauveau@example.net,"591, avenue Carlier
79110 Guillou-la-Forêt",Bignona,Ziguinchor,Sénégal,2026-07-30 16:21:18.552619
670ebc30-649e-4bc4-8843-d59bf6b7f37e,ETU04731,Hernandez,Aimée,,2005-10-02,781600151,claudeperrot@example.org,"chemin de Dupuy
69895 Renaud",Bignona,Ziguinchor,Sénégal,2026-07-30 16:21:18.552676
7a960479-027a-4a18-9550-c5f045b84b4b,ETU04732,Brun,Yves,Femme,1996-09-17,782989076,boulangerelise@example.net,"8, rue Mathilde Bourgeois
27559 Saint Louis-la-Forêt",Goudomp,Sédhiou,Sénégal,2026-07-30 16:21:18.552753
4bfe97ea-3f53-42f7-9c73-511d60001cd4,ETU04733,Olivier,Lucas,,2007-04-12,708715673,rgonzalez@example.org,"avenue de Diaz
92122 Sainte Pauline",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:18.552818
b57bfdc0-63e4-4242-94ed-deee76d2f817,ETU04734,Alves,Jérôme,,2000-05-12,777157398,annelambert@example.net,"62, chemin Brunet
75777 Hebert",Ourossogui,Matam,Sénégal,2026-07-30 16:21:18.552888
ff6ad2aa-4605-4e9f-acd5-eda9192dc981,ETU04735,Godard,Michelle,M,2004-03-19,+221777335155,lemaitrehenri@example.net,"rue Marie Moreau
76102 Pascal-sur-Royer",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:21:18.552978
6cc5f1ed-0a86-4825-9709-6c08622fafd5,ETU04736,Besson,Bernard,,2004-06-08,761140286,brigitte73@example.net,"8, boulevard Rémy Reynaud
21947 Labbé-sur-Gallet",Touba,Diourbel,Sénégal,2026-07-30 16:21:18.553062
04927eec-54b3-40f6-be4d-1a60111d09c7,ETU04737,Cohen,Maurice,,2004-10-01,00221772676685,patrick31@example.net,"63, rue William Duhamel
38562 Legendre",Bakel,Tambacounda,Sénégal,2026-07-30 16:21:18.553142
331c0f1f-f804-41dc-ac1d-a2c8504f474f,ETU04738,Jacob,Andrée,1,2005-04-01,761685817,qbigot@example.net,"451, rue Navarro
33317 Briand-sur-Pascal",Gossas,Fatick,Sénégal,2026-07-30 16:21:18.553223
1ba1bbbe-f198-493f-a4a8-403b4bddf2e0,ETU04739,Hoareau,Gilbert,Femme,2007-12-08,763158713,olivier96@example.org,"79, rue Olivie Benoit
47395 Payet",Sédhiou,Kolda,Sénégal,2026-07-30 16:21:18.553286
591b8435-ddc7-47d5-8fc1-82a43422ac5f,ETU04740,Dumont,Adrienne,1,2004-02-29,780647867,charlesweber@example.net,"rue Joubert
25878 Benard-sur-Lebreton",Linguère,Louga,Sénégal,2026-07-30 16:21:18.553354
3b564a83-d0a7-4723-994b-8e43c3e1737f,ETU04741,Blin,Laurence,Masculin,2007-06-07,00221776640687,monique34@example.com,"169, chemin Delannoy
28851 Sainte Charlottedan",Vélingara,Kolda,Sénégal,2026-07-30 16:21:18.553433
5a9edc1c-da3f-4a89-a5fb-3010c9447815,ETU04742,Marion,Julien,,1997-09-19,786859049,kfrancois@example.net,"avenue de Diallo
20737 Prévost",Bakel,Tambacounda,Sénégal,2026-07-30 16:21:18.553497
9f4d9a40-89ec-4223-95c6-f4126c26662c,ETU1000,Philippe,Stéphane,,1997-04-21,+221784597155,hfaivre@example.net,"8, boulevard de Dupuy
80718 Fleuryboeuf",Sédhiou,Kolda,Sénégal,2026-07-30 16:21:18.553559
9877c1f7-d0dd-4233-bcf4-fd2115ca4cc7,ETU04744,Carre,Véronique,Femme,2027-07-30,+221774821559,bernard40@example.org,"26, boulevard de Gilbert
52122 Marques-sur-Pinto",Bakel,Tambacounda,Sénégal,2026-07-30 16:21:18.553614
ea1a6f4d-a8f6-4c95-a912-61e7002e458f,ETU04745,Charpentier,Marine,F,2027-07-30,00221777626018,xlemoine@example.com,"65, chemin de Leblanc
70640 Hebertnec",Bignona,Ziguinchor,Sénégal,2026-07-30 16:21:18.553682
76b647c2-bcf5-4c24-a690-8a5a2f69b93d,ETU1000,Teixeira,Jérôme,M,2004-01-30,,robinstephanie@example.net,"75, boulevard Dorothée Leconte
80236 Sainte Dominiquenec",Kébémer,Louga,Sénégal,2026-07-30 16:21:18.553800
416a122e-7c95-4d7d-a919-6f6e15f47752,ETU1000,Munoz,Thibaut,F,1996-09-24,,theophile74@example.net,"5, rue de Evrard
72873 Joseph-les-Bains",Touba,Diourbel,Sénégal,2026-07-30 16:21:18.553881
bb9a16fc-ce87-403b-b836-8914ef96973f,ETU04748,Sanchez,Juliette,Femme,2004-04-01,763069111,qthibault@example.org,"56, rue de Carlier
44138 Legendre",Touba,Diourbel,Sénégal,2026-07-30 16:21:18.553976
f8858ffd-29dd-4195-a818-8079780ce921,ETU04749,Blondel,Guy,M,2002-10-06,,guilletclaire@example.com,"79, rue Riou
28440 Saint Odette",Guédiawaye,Dakar,Sénégal,2026-07-30 16:21:18.554060
c7176ba2-e1f7-4c43-8948-0938b89d13f7,ETU04750,Barthelemy,Georges,F,2002-12-16,789748656,guillaume35@example.com,"89, boulevard de Marin
52546 Carlier",Sédhiou,Kolda,Sénégal,2026-07-30 16:21:18.554149
e07df462-2341-42ed-bb8f-57643f54592b,ETU04751,Leroux,Philippe,Homme,1999-01-08,00221774357130,fjoseph@example.net,"161, rue de Fournier
45513 Sainte Aurore",Salémata,Kédougou,Sénégal,2026-07-30 16:21:18.554222
fc45bd56-f11e-4459-902d-0029db72a231,ETU04752,Torres,Émilie,0,2002-01-08,780728420,larocheedouard@example.net,"81, avenue de Jacques
49234 Laroche",Kébémer,Louga,Sénégal,2026-07-30 16:21:18.554286
cdc124ea-ddf1-4bf2-9708-f40b2a3032d6,ETU04753,Peron,Alex,0,1995-08-06,786036618,verdierremy@example.com,"avenue Jacqueline Morin
51635 Fleury",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:18.554345
36261b34-5edc-4555-aee8-5cb22741e939,ETU1000,Mary,Margaux,Homme,2006-04-27,00221777519699,elisabeth81@example.org,"3, chemin Gérard Dupuy
03503 Michel-les-Bains",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:18.554409
051ead84-56a1-4157-abe2-7f2f95985627,ETU04755,Mercier,Marcelle,M,2001-06-08,,ggirard@example.org,"52, boulevard Michelle Legrand
75344 Pruvost",Mbacké,Diourbel,Sénégal,2026-07-30 16:21:18.554472
2139f147-ed4d-4362-b666-1f9d355bd710,ETU04756,Grégoire,Zacharie,0,1999-10-09,00221770198245,blopez@example.net,"54, boulevard Rodrigues
43163 Maury",Mbour,Thiès,Sénégal,2026-07-30 16:21:18.554534
729bdbcc-0645-442e-bdc8-4ef2b90c53be,ETU04757,Regnier,Charles,,2003-12-24,787833676,cohenlucy@example.net,"19, boulevard de Rodriguez
32764 Rousseau-la-Forêt",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:21:18.554598
496a6c32-77c4-46a7-9d36-978944508d62,ETU04758,Pages,Christiane,F,2006-08-11,,valentine35@example.net,"6, rue Ruiz
60550 Benard",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:18.554656
1f365515-8cd6-4e61-9a2e-4c79f0a6eff5,ETU04759,Fontaine,Aurore,1,1999-07-16,+221770906109,chantal14@example.com,"51, boulevard Marguerite Allain
22769 Sainte Maurice",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:21:18.554721
b79393a4-aa35-490c-92f3-90d844bc44ae,ETU1000,Le Goff,Henri,F,1995-09-01,706477099,marie78@example.net,"9, boulevard Camus
55633 Letelliernec",Bakel,Tambacounda,Sénégal,2026-07-30 16:21:18.554840
a55bb37e-5141-4d58-85b6-3b174cbb0310,ETU04761,Morvan,Georges,,2002-01-11,782290736,navarroluce@example.org,"82, rue Delorme
39356 BarbeVille",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:21:18.555029
40777c7e-af33-4d26-a44e-d05d1bcbb02c,ETU04762,Fischer,Agathe,1,1997-03-15,+221778239743,valerieperez@example.com,"8, rue de Neveu
15533 Sainte Olivierdan",Linguère,Louga,Sénégal,2026-07-30 16:21:18.555161
005f995a-e50f-44ab-ba39-3800a6cd0706,ETU04763,Simon,Anouk,Masculin,2003-01-27,00221773632324,flucas@example.net,"29, boulevard Morvan
13618 Martinez-la-Forêt",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:18.555273
7861d8a3-d72c-4971-9a98-9a1e8639c91c,ETU1000,Lemonnier,Émilie,F,1996-10-14,,qhamel@example.org,"chemin Gaillard
02206 Perrier",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:21:18.555329
f839dff7-cda8-47ab-b523-bb41ca137f36,ETU04765,Jean,Louis,F,1999-02-10,770998628,pmaury@example.com,"33, rue Sanchez
29622 GérardBourg",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:21:18.555413
1998d011-0e49-49db-a86c-85b616786269,ETU04766,Lambert,Martin,F,2000-08-12,771939825,jules30@example.net,"avenue de Lévy
06103 Bodinboeuf",Kayar,Thiès,Sénégal,2026-07-30 16:21:18.555488
60eab0cd-e156-4c53-a8dd-f9616d8f1ee5,ETU04767,Le Goff,Susan,,2008-01-16,+221784460932,rogerlucie@example.org,"rue Caroline Georges
75594 Morel",Salémata,Kédougou,Sénégal,2026-07-30 16:21:18.555564
3ccd48b9-f885-4ff7-af49-2c8cfa0c19bb,ETU04768,Dufour,Matthieu,Masculin,1997-03-25,+221771608384,fcourtois@example.org,"53, rue Martin Barthelemy
81858 Weber",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:21:18.555643
c99795a8-d55b-4c04-8fa2-f3b8b16962dc,ETU04769,Gonzalez,Patricia,,2000-01-05,+221774823418,bbertin@example.net,"344, rue Louis Thierry
87926 Saint Gabriel",Kébémer,Louga,Sénégal,2026-07-30 16:21:18.555732
b70f6207-48be-47ef-9544-425486498888,ETU04770,Riou,Isabelle,F,2027-07-30,00221773323804,rene74@example.net,"53, avenue Clément
82654 Saint Paulette",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:21:18.555808
8e845582-d994-4587-8b9c-2db531085063,ETU04771,Hoarau,Benoît,Femme,2027-07-30,,upelletier@example.com,"64, boulevard de Pinto
75371 Jacquot",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:21:18.555867
b0be13e2-0c90-49f7-8228-56a6b121d182,ETU04772,Dupuy,Valentine,Femme,1996-10-07,00221770650202,dupuisalex@example.net,"22, rue William Evrard
73738 Sainte CorinneBourg",Ourossogui,Matam,Sénégal,2026-07-30 16:21:18.555963
12467e78-79cb-4363-b1c3-9eac4cd909f0,ETU04773,Masse,Stéphanie,,2027-07-30,+221784427215,gabrieldidier@example.net,"boulevard de Grondin
13226 LeconteVille",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:21:18.556033
4414e52e-6353-4a5b-b207-fe8a1433225c,ETU1000,Martel,Lucie,M,2003-06-22,,thereseroy@example.org,"rue de Vallée
36116 Raymond",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:18.556115
074b9801-b4df-4741-874c-65c56c72a67e,ETU04775,Delannoy,Mathilde,0,2001-03-25,708726336,aubryeric@example.com,"97, boulevard de Perrot
19200 RiouBourg",Meckhe,Thiès,Sénégal,2026-07-30 16:21:18.556210
0e2fdb8e-86b3-4d6d-a1bb-7ffb4dced9cc,ETU04776,Delaunay,Alix,1,2003-03-29,702384967,zachariedupre@example.net,"68, rue de Lévy
74158 Bernierboeuf",Dagana,Saint-Louis,Sénégal,2026-07-30 16:21:18.556294
4eb0e38b-4acd-498f-9b21-fe012b911b21,ETU04777,Carlier,Stéphanie,Homme,2003-11-28,+221785136300,theodoreantoine@example.org,"91, avenue Capucine Albert
47484 Hubert",Goudomp,Tambacounda,Sénégal,2026-07-30 16:21:18.556374
a1b26ed9-0916-4f07-a101-bba65d83e0fb,ETU04778,Auger,Alix,F,1998-05-04,785873717,renee00@example.org,"13, rue Zacharie Gosselin
37580 Gonzalez-sur-Henry",Bignona,Ziguinchor,Sénégal,2026-07-30 16:21:18.556442
d52582f5-b2d3-4c57-82b7-3d4caf3c5c8e,ETU04779,Dupuy,Théodore,0,2027-07-30,772120836,lucieperez@example.com,"66, rue de Roussel
89851 Blanchard",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:21:18.556495
0ba276a2-d645-42f7-b43f-8c62d572a323,ETU04780,Guyot,Nathalie,Masculin,1999-02-10,772425090,clairemartin@example.com,"27, rue Rossi
93193 Sainte Margot",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:18.556560
20dce480-3e0e-49e6-a141-8c6e89341d33,ETU04781,Seguin,Nath,Masculin,1997-02-07,789016307,renaultremy@example.org,"chemin de Leclercq
79562 Sainte Olivier-la-Forêt",Goudomp,Sédhiou,Sénégal,2026-07-30 16:21:18.556621
661aeadd-3cfc-4cec-9425-6904de52d56b,ETU04782,Da Costa,Antoinette,Homme,2007-06-16,706777040,rouxthibaut@example.net,"11, boulevard Rivière
41697 Mary-sur-Léger",Linguère,Louga,Sénégal,2026-07-30 16:21:18.556687
0cfae449-8081-4ee1-9034-d1d89c3e564e,ETU04783,Gérard,Alice,,2004-02-24,771897218,chantal30@example.net,"rue Bonneau
85890 Saint Émile",Malem Hodar,kaffrine,Sénégal,2026-07-30 16:21:18.556756
6f889fd4-317b-403d-8fa9-900a624eced0,ETU04784,Baudry,Paulette,Homme,2005-01-05,+221779857566,camillecollet@example.org,"avenue Gilbert
51235 Bertin",Kébémer,Louga,Sénégal,2026-07-30 16:21:18.556841
aece1274-a4c2-49e4-acf8-e713884dc2f7,ETU04785,Ferrand,Zacharie,0,1997-08-10,709018231,emiliepages@example.net,"97, chemin Constance Hamel
43597 Carre-sur-Mer",Bounkiling,Sédhiou,Sénégal,2026-07-30 16:21:18.556921
8f026692-89cc-4072-a25a-39d9653acf9f,ETU04786,Maury,Élisabeth,Homme,1995-12-22,,benjaminlaurent@example.com,"820, boulevard Boutin
35846 Sainte AiméeBourg",Sangalkam,Dakar,Sénégal,2026-07-30 16:21:18.557020
bb5549b9-107f-4304-8f9d-b4d7b4fc92bf,ETU04787,Gomez,Laetitia,M,2027-07-30,762774274,aurelie44@example.com,"1, boulevard de Antoine
88176 Thierry",Bakel,Tambacounda,Sénégal,2026-07-30 16:21:18.557091
bd4d1fca-2e11-49e1-81e1-33bf60877208,ETU1000,Collet,Valentine,Homme,1997-10-05,00221773088100,bernadette59@example.org,"rue Alain Collet
86334 Bouchet",Mbacké,Diourbel,Sénégal,2026-07-30 16:21:18.557165
34beca1c-d412-4e12-83ec-da8ed4d8bd4e,ETU04789,Boutin,Denis,F,2003-04-19,00221774719435,techerbernard@example.com,"71, rue Clémence Schneider
48320 Marques",Pikine,Dakar,Sénégal,2026-07-30 16:21:18.557247
7a7511fa-8d85-4bdb-90f4-798076ebdffd,ETU04790,Rossi,Margaux,0,2008-05-30,+221774645019,lucy33@example.net,"195, boulevard Allain
57933 Monnierboeuf",Goudomp,Sédhiou,Sénégal,2026-07-30 16:21:18.557331
f6a9d793-2976-466c-aeae-7bef5547d022,ETU04791,Masson,Pénélope,Masculin,2008-02-22,+221774252946,luce55@example.com,"639, rue de Martin
07575 Sainte Susan-sur-Mer",Vélingara,Kolda,Sénégal,2026-07-30 16:21:18.557407
47a87046-3be3-4ded-8082-07706f861939,ETU04792,Delattre,Josette,F,1998-02-17,00221772876201,lejeunemargaux@example.org,"128, rue Pierre
61103 Thibault",Mbour,Dakar,Sénégal,2026-07-30 16:21:18.557470
bb1d65a5-4cb5-413c-929d-47ca53de3279,ETU1000,Maurice,Théophile,0,2005-08-06,783690773,sylvie43@example.net,"58, chemin Loiseau
81493 Saint Paul-les-Bains",Vélingara,Kolda,Sénégal,2026-07-30 16:21:18.557534
5f3dc9ff-4050-4853-91ba-579b4543b6e1,ETU04794,Grondin,Laure,,1998-06-04,771749911,simone41@example.org,"44, rue Poulain
93508 Lebrun-sur-Vallet",Birkelane,kaffrine,Sénégal,2026-07-30 16:21:18.557597
e6688990-baa1-4297-9161-9a8f1e3bc96e,ETU1000,Bailly,Édith,Masculin,1996-04-04,768586908,marc65@example.net,"147, rue Lemoine
49445 Martel",Sédhiou,Kolda,Sénégal,2026-07-30 16:21:18.557657
92c3f5e9-f261-4c8d-a960-6ba24b380bfb,ETU1000,Ledoux,Yves,Femme,2001-05-25,+221777963063,vcousin@example.net,"33, rue Chartier
68793 Laurent-sur-Mer",Salémata,Kédougou,Sénégal,2026-07-30 16:21:18.557719
5a6d848c-e600-47cb-8c72-d32b83e6c212,ETU04797,Pinto,Margaux,0,2006-08-28,779603570,eadam@example.net,"8, avenue Valentine Hernandez
49265 Saint Henriette-la-Forêt",Nioro du Rip,Kaolack,Sénégal,2026-07-30 16:21:18.557789
e5828669-e032-4cb4-a89a-43ebd0f71ecf,ETU04798,Leclerc,Pénélope,,1999-10-15,+221785436955,idufour@example.com,"12, boulevard Roger Boutin
46266 Chartier-sur-Carpentier",Dagana,Saint-Louis,Sénégal,2026-07-30 16:21:18.557865
b3b29c77-2381-48f6-a873-827e7406ee2a,ETU04799,Riou,Élodie,,1997-09-26,+221778590147,egauthier@example.com,"38, boulevard de Monnier
70389 LenoirVille",Rufisque,Dakar,Sénégal,2026-07-30 16:21:18.557941
00a2234c-5825-4a96-a829-d9177cb6804b,ETU04800,Berthelot,Colette,0,2008-03-22,781181411,zboucher@example.net,"15, chemin de Dupuis
75352 Laurent",Salémata,Kédougou,Sénégal,2026-07-30 16:21:18.558033
040b6af7-e67f-4000-a061-0d197e485b58,ETU04801,Thomas,Olivier,F,1995-12-14,00221779983817,morvanlaure@example.net,"67, boulevard Amélie Mahe
51933 Dupuy-sur-Morvan",Vélingara,Kolda,Sénégal,2026-07-30 16:21:18.558104
e1dca191-752d-46fc-a5ae-53155841a41d,ETU1000,Baron,Frédérique,M,2004-08-08,764419566,marcel66@example.net,"14, chemin Thomas Labbé
43448 Saint Célina",Dagana,Saint-Louis,Sénégal,2026-07-30 16:21:18.558170
6dbbce05-21e4-48d5-a8e7-fc93fe916503,ETU04803,Roussel,Corinne,,2007-01-25,+221785387486,david59@example.org,"19, avenue Hugues Lacombe
81187 Saint Marcelle",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:18.558233
c27f6375-58aa-4367-867c-52aff71f4749,ETU1000,Samson,Odette,M,2003-04-11,781738545,bourgeoistimothee@example.net,"76, rue de Bodin
23546 Saint Nicolas-la-Forêt",Guédiawaye,Dakar,Sénégal,2026-07-30 16:21:18.558302
ba168724-37dd-4cbd-bc6b-5e94f76a30cc,ETU04805,Vidal,Arnaude,M,2005-08-20,+221782604343,matthieubousquet@example.net,"35, avenue Munoz
88170 Henrydan",Salémata,Kédougou,Sénégal,2026-07-30 16:21:18.558366
13ee89e4-4d59-478d-9f40-d7d73986941e,ETU04806,Le Goff,Isabelle,0,2008-06-20,709582596,jpons@example.org,"boulevard de Lemoine
50594 LeclercqVille",Goudomp,Tambacounda,Sénégal,2026-07-30 16:21:18.558425
e60acc21-3c7e-4fc8-bba8-c52bdb3a3cb5,ETU04807,Picard,Éric,Femme,1998-08-21,+221773978326,camille02@example.org,"2, avenue de Gérard
86429 Saint BernardVille",Kanel,Matam,Sénégal,2026-07-30 16:21:18.558492
c39035a7-26fc-4ecc-b623-ac668bcb596e,ETU04808,Hernandez,Émile,M,2002-02-22,761261040,aime25@example.org,"937, avenue Legrand
50180 Chrétien",Linguère,Louga,Sénégal,2026-07-30 16:21:18.558555
e85a7d15-42e6-4d51-b77c-b490f1afa7b9,ETU04809,Perret,Anne,Homme,2027-07-30,763521127,jacqueline30@example.org,"chemin Monique Girard
97331 Pierre",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:18.558603
33f86e71-8583-46f5-a366-b9b66255333c,ETU04810,Tessier,Susan,F,2003-11-07,00221776620052,cseguin@example.org,"84, avenue Hubert
40898 Le Roux",Salémata,Kédougou,Sénégal,2026-07-30 16:21:18.558664
aa50c212-11ed-42f0-bf81-90ef184e5a61,ETU04811,Rémy,Camille,1,1999-09-08,760035730,clemenceguyot@example.com,"rue de Moreno
70346 Deschamps",Dagana,Saint-Louis,Sénégal,2026-07-30 16:21:18.558726
d3bbaa9b-642b-45c9-976e-7f8f8aaa99b7,ETU04812,Roger,Laurence,F,2007-04-27,783674819,victoire79@example.com,"2, boulevard Matthieu Launay
60986 Coulon",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:18.558794
0ef8d589-bd63-44b1-bf4f-ae32e7230e73,ETU04813,Riou,Benoît,Homme,1998-02-04,700008027,hamonalexandre@example.com,"chemin de Prévost
41289 Dupont",Podor,Saint-Louis,Sénégal,2026-07-30 16:21:18.558860
3958231d-e85f-4cf1-862a-e3db85596d2a,ETU04814,Henry,Dominique,Femme,2007-03-28,00221777426708,xvasseur@example.net,"27, avenue Alain Ollivier
53990 Jean-sur-Mer",Goudomp,Sédhiou,Sénégal,2026-07-30 16:21:18.558954
0f6fa6ee-4ba9-434d-8a4a-bc7dd5ac1f0b,ETU04815,Moulin,Pauline,0,2004-10-30,706203687,frederic68@example.net,"31, chemin Garnier
54721 Maurice-les-Bains",Tivaouane,Thiès,Sénégal,2026-07-30 16:21:18.559042
09efbb77-6f5b-4511-819a-98799cafaa46,ETU04816,Olivier,Nathalie,Femme,1997-04-24,,wguibert@example.org,"620, avenue Bodin
87423 Coste",Diamniadio,Dakar,Sénégal,2026-07-30 16:21:18.559118
0f163e23-7469-492d-92e7-c05de31c2454,ETU04817,Thibault,Susan,1,2004-06-08,705421393,procher@example.org,"chemin Maury
08366 Gimenez",Foundiougne,Fatick,Sénégal,2026-07-30 16:21:18.559187
1df45978-fe9e-4b1e-9dd0-fe17c2af8c4b,ETU04818,Jacquet,Lorraine,Femme,2004-08-28,781001711,regniernathalie@example.com,"7, avenue de Guillet
01304 Renarddan",Mbour,Thiès,Sénégal,2026-07-30 16:21:18.559260
309bd59c-5166-476b-abda-64c2636d4433,ETU04819,Berthelot,Margot,Masculin,1996-09-29,768521442,benoit05@example.com,"23, avenue de Roux
76558 Schneiderboeuf",Rufisque,Dakar,Sénégal,2026-07-30 16:21:18.559339
e160b76e-0f0a-4b40-8067-eb8f11946afe,ETU04820,Meunier,Thierry,Femme,2001-07-11,760705785,celine90@example.org,"124, boulevard de Allard
83274 Bigot-sur-Mer",Ourossogui,Matam,Sénégal,2026-07-30 16:21:18.559422
d4c55c1a-e0c3-4f57-b630-ac327add6c78,ETU04821,Launay,Thierry,1,1999-06-22,774761015,oceaneandre@example.net,"14, chemin Poirier
40966 Saint Alex",Oussouye,Ziguinchor,Sénégal,2026-07-30 16:21:18.559505
e69ced79-d94a-4e15-be9a-990100f98405,ETU04822,Richard,Émile,0,2027-07-30,707065448,marysede-sousa@example.org,"53, rue de Maillard
53612 Pasquierboeuf",Guinguinéo,Kaolack,Sénégal,2026-07-30 16:21:18.559587
606b9858-7d5e-46d0-8013-4925348f8e4c,ETU04823,Michaud,Marine,0,2027-07-30,784322797,philippine92@example.org,"73, rue Aimé Coste
33418 Lecoq",Goudomp,Tambacounda,Sénégal,2026-07-30 16:21:18.559669
676da7c0-55d2-4115-ba19-fdf78d5f7c09,ETU04824,Marty,Alix,,1997-03-24,,hervemonique@example.net,"47, rue Rodrigues
30625 Leduc",Mbour,Thiès,Sénégal,2026-07-30 16:21:18.559776
1650d3f7-7faf-44fc-82b9-7910421c8f83,ETU04825,Guyot,Anne,F,2001-09-13,771547956,amelie71@example.com,"boulevard Mace
01644 Girard",Bignona,Ziguinchor,Sénégal,2026-07-30 16:21:18.559882
44b90aa8-ebd0-47bb-b1ac-bea5792a7230,ETU04826,Baron,Alice,Masculin,1998-05-30,774332454,augusteberger@example.org,"35, chemin Alves
39820 Bertin",Sangalkam,Dakar,Sénégal,2026-07-30 16:21:18.559966
bc72a708-e747-42af-8933-bba988f8ff01,ETU04827,Dos Santos,Marcel,,2027-07-30,+221785897136,qmerle@example.com,"70, chemin Picard
34537 MarchandVille",Dagana,Saint-Louis,Sénégal,2026-07-30 16:21:18.560034
